-8.7533953e+00 218 -8.7536916e+00 2.6342175e-01 5.7000000e+01 8.7741398e-08 #Y^,t,Y,y,c,e2
-7.4625487e+00 219 -7.4622712e+00 2.9830949e-01 6.0000000e+00 7.7029066e-08 #Y^,t,Y,y,c,e2
-6.2999472e+00 220 -6.2999584e+00 3.2973116e-01 6.0000000e+00 1.2618719e-10 #Y^,t,Y,y,c,e2
-5.3204428e+00 221 -5.3205394e+00 3.5620425e-01 7.9000000e+01 9.3162462e-09 #Y^,t,Y,y,c,e2
-4.5429427e+00 222 -4.5430990e+00 3.7721776e-01 7.9000000e+01 2.4425028e-08 #Y^,t,Y,y,c,e2
-3.9637515e+00 223 -3.9637488e+00 3.9287158e-01 2.8000000e+01 7.3017058e-12 #Y^,t,Y,y,c,e2
-3.5664272e+00 224 -3.5664185e+00 4.0361008e-01 9.9000000e+01 7.4322064e-11 #Y^,t,Y,y,c,e2
-3.3309758e+00 225 -3.3309143e+00 4.0997363e-01 9.5000000e+01 3.7831259e-09 #Y^,t,Y,y,c,e2
-3.2381139e+00 226 -3.2381194e+00 4.1248341e-01 9.5000000e+01 2.9653407e-11 #Y^,t,Y,y,c,e2
-3.2728756e+00 227 -3.2729111e+00 4.1154390e-01 9.5000000e+01 1.2661576e-09 #Y^,t,Y,y,c,e2
-3.4255039e+00 228 -3.4254930e+00 4.0741881e-01 8.5000000e+01 1.1855227e-10 #Y^,t,Y,y,c,e2
-3.6917256e+00 229 -3.6917151e+00 4.0022363e-01 8.5000000e+01 1.0952219e-10 #Y^,t,Y,y,c,e2
-4.0727543e+00 230 -4.0727478e+00 3.8992556e-01 8.5000000e+01 4.2782804e-11 #Y^,t,Y,y,c,e2
-4.5743182e+00 231 -4.5742444e+00 3.7636978e-01 9.4000000e+01 5.4440799e-09 #Y^,t,Y,y,c,e2
-5.2050342e+00 232 -5.2048932e+00 3.5932340e-01 9.4000000e+01 1.9878804e-08 #Y^,t,Y,y,c,e2
-5.9741708e+00 233 -5.9740113e+00 3.3853592e-01 9.4000000e+01 2.5443235e-08 #Y^,t,Y,y,c,e2
-6.8875667e+00 234 -6.8875855e+00 3.1384955e-01 5.0000000e+00 3.5242921e-10 #Y^,t,Y,y,c,e2
-7.9419837e+00 235 -7.9419965e+00 2.8535179e-01 3.2000000e+01 1.6464853e-10 #Y^,t,Y,y,c,e2
-9.1149010e+00 236 -9.1148552e+00 2.5365132e-01 1.9000000e+01 2.1039045e-09 #Y^,t,Y,y,c,e2
-1.0353426e+01 237 -1.0353455e+01 2.2017768e-01 1.9000000e+01 8.7772709e-10 #Y^,t,Y,y,c,e2
-1.1563983e+01 238 -1.1564033e+01 1.8745991e-01 8.8000000e+01 2.4861505e-09 #Y^,t,Y,y,c,e2
-1.2609209e+01 239 -1.2609265e+01 1.5921057e-01 9.2000000e+01 3.1306867e-09 #Y^,t,Y,y,c,e2
-1.3324388e+01 240 -1.3324518e+01 1.3988140e-01 2.7000000e+01 1.6993196e-08 #Y^,t,Y,y,c,e2
-1.3558763e+01 241 -1.3558813e+01 1.3354694e-01 7.3000000e+01 2.4463531e-09 #Y^,t,Y,y,c,e2
-1.3229639e+01 242 -1.3229791e+01 1.4244219e-01 8.0000000e+01 2.3066900e-08 #Y^,t,Y,y,c,e2
-1.2363684e+01 243 -1.2363088e+01 1.6584637e-01 6.8000000e+01 3.5550506e-07 #Y^,t,Y,y,c,e2
-1.1088153e+01 244 -1.1088264e+01 2.0032019e-01 6.8000000e+01 1.2356029e-08 #Y^,t,Y,y,c,e2
-9.5926951e+00 245 -9.5924244e+00 2.4073797e-01 6.8000000e+01 7.3254101e-08 #Y^,t,Y,y,c,e2
-8.0611097e+00 246 -8.0611607e+00 2.8213217e-01 4.7000000e+01 2.6051919e-09 #Y^,t,Y,y,c,e2
-6.6369379e+00 247 -6.6370621e+00 3.2062330e-01 4.7000000e+01 1.5410558e-08 #Y^,t,Y,y,c,e2
-5.4060265e+00 248 -5.4059025e+00 3.5389117e-01 6.0000000e+00 1.5373893e-08 #Y^,t,Y,y,c,e2
-4.4031380e+00 249 -4.4032287e+00 3.8099627e-01 7.9000000e+01 8.2200499e-09 #Y^,t,Y,y,c,e2
-3.6294008e+00 250 -3.6294884e+00 4.0190809e-01 2.8000000e+01 7.6759963e-09 #Y^,t,Y,y,c,e2
-3.0653827e+00 251 -3.0653084e+00 4.1715182e-01 2.8000000e+01 5.5223631e-09 #Y^,t,Y,y,c,e2
-2.6832283e+00 252 -2.6832617e+00 4.2748032e-01 9.5000000e+01 1.1167984e-09 #Y^,t,Y,y,c,e2
-2.4555409e+00 253 -2.4555416e+00 4.3363403e-01 9.5000000e+01 4.4193518e-13 #Y^,t,Y,y,c,e2
-2.3582790e+00 254 -2.3582888e+00 4.3626273e-01 9.5000000e+01 9.6683880e-11 #Y^,t,Y,y,c,e2
-2.3736324e+00 255 -2.3736212e+00 4.3584777e-01 8.5000000e+01 1.2679283e-10 #Y^,t,Y,y,c,e2
-2.4903007e+00 256 -2.4902813e+00 4.3269457e-01 8.5000000e+01 3.7673483e-10 #Y^,t,Y,y,c,e2
-2.7035695e+00 257 -2.7035605e+00 4.2693055e-01 8.5000000e+01 7.9950373e-11 #Y^,t,Y,y,c,e2
-3.0148989e+00 258 -3.0149006e+00 4.1851625e-01 8.5000000e+01 2.9039308e-12 #Y^,t,Y,y,c,e2
-3.4313479e+00 259 -3.4313561e+00 4.0726087e-01 8.5000000e+01 6.8048780e-11 #Y^,t,Y,y,c,e2
-3.9649058e+00 260 -3.9649029e+00 3.9284038e-01 8.5000000e+01 8.2677340e-12 #Y^,t,Y,y,c,e2
-4.6313604e+00 261 -4.6313673e+00 3.7482810e-01 6.1000000e+01 4.8525279e-11 #Y^,t,Y,y,c,e2
-5.4485982e+00 262 -5.4484948e+00 3.5274059e-01 9.4000000e+01 1.0694480e-08 #Y^,t,Y,y,c,e2
-6.4323561e+00 263 -6.4323306e+00 3.2615254e-01 9.4000000e+01 6.5028522e-10 #Y^,t,Y,y,c,e2
-7.5908222e+00 264 -7.5907035e+00 2.9484264e-01 5.0000000e+00 1.4090098e-08 #Y^,t,Y,y,c,e2
-8.9124704e+00 265 -8.9124318e+00 2.5912242e-01 5.0000000e+00 1.4910367e-09 #Y^,t,Y,y,c,e2
-1.0351497e+01 266 -1.0351637e+01 2.2022981e-01 1.9000000e+01 1.9613415e-08 #Y^,t,Y,y,c,e2
-1.1809460e+01 267 -1.1809630e+01 1.8082541e-01 8.8000000e+01 2.8787768e-08 #Y^,t,Y,y,c,e2
-1.3123254e+01 268 -1.3123432e+01 1.4531746e-01 9.2000000e+01 3.1753413e-08 #Y^,t,Y,y,c,e2
-1.4078024e+01 269 -1.4077900e+01 1.1951285e-01 6.4000000e+01 1.5451901e-08 #Y^,t,Y,y,c,e2
-1.4457195e+01 270 -1.4457168e+01 1.0926500e-01 7.3000000e+01 7.2642475e-10 #Y^,t,Y,y,c,e2
-1.4127141e+01 271 -1.4127336e+01 1.1818537e-01 8.0000000e+01 3.8003041e-08 #Y^,t,Y,y,c,e2
-1.3104723e+01 272 -1.3104882e+01 1.4581830e-01 1.6000000e+01 2.5364505e-08 #Y^,t,Y,y,c,e2
-1.1558421e+01 273 -1.1558382e+01 1.8761025e-01 1.6000000e+01 1.5133948e-09 #Y^,t,Y,y,c,e2
-9.7392377e+00 274 -9.7394205e+00 2.3677736e-01 6.8000000e+01 3.3422978e-08 #Y^,t,Y,y,c,e2
-7.8922220e+00 275 -7.8927300e+00 2.8669670e-01 3.8000000e+01 2.5809889e-07 #Y^,t,Y,y,c,e2
-6.1969981e+00 276 -6.1969675e+00 3.3251356e-01 4.7000000e+01 9.3831794e-10 #Y^,t,Y,y,c,e2
-4.7496221e+00 277 -4.7498624e+00 3.7163183e-01 7.6000000e+01 5.7726856e-08 #Y^,t,Y,y,c,e2
-3.5824364e+00 278 -3.5824159e+00 4.0317740e-01 7.9000000e+01 4.1823277e-10 #Y^,t,Y,y,c,e2
-2.6824047e+00 279 -2.6824371e+00 4.2750258e-01 2.8000000e+01 1.0521772e-09 #Y^,t,Y,y,c,e2
-2.0156510e+00 280 -2.0156446e+00 4.4552295e-01 2.8000000e+01 4.1945603e-11 #Y^,t,Y,y,c,e2
-1.5404687e+00 281 -1.5404477e+00 4.5836571e-01 6.5000000e+01 4.3719563e-10 #Y^,t,Y,y,c,e2
-1.2167273e+00 282 -1.2166827e+00 4.6711548e-01 9.5000000e+01 1.9844016e-09 #Y^,t,Y,y,c,e2
-1.0099133e+00 283 -1.0099173e+00 4.7270505e-01 2.0000000e+01 1.5988467e-11 #Y^,t,Y,y,c,e2
-8.9296159e-01 284 -8.9296720e-01 4.7586590e-01 2.0000000e+01 3.1543052e-11 #Y^,t,Y,y,c,e2
-8.4590794e-01 285 -8.4587765e-01 4.7713762e-01 2.0000000e+01 9.1726534e-10 #Y^,t,Y,y,c,e2
-8.5515843e-01 286 -8.5520690e-01 4.7688761e-01 4.3000000e+01 2.3490649e-09 #Y^,t,Y,y,c,e2
-9.1317272e-01 287 -9.1311861e-01 4.7531966e-01 4.3000000e+01 2.9280170e-09 #Y^,t,Y,y,c,e2
-1.0166370e+00 288 -1.0165611e+00 4.7252332e-01 4.3000000e+01 5.7551177e-09 #Y^,t,Y,y,c,e2
-1.1667341e+00 289 -1.1666684e+00 4.6846665e-01 4.3000000e+01 4.3163513e-09 #Y^,t,Y,y,c,e2
-1.3684774e+00 290 -1.3684326e+00 4.6301412e-01 4.3000000e+01 2.0111110e-09 #Y^,t,Y,y,c,e2
-1.6306749e+00 291 -1.6306541e+00 4.5592771e-01 4.3000000e+01 4.3249004e-10 #Y^,t,Y,y,c,e2
-1.9661384e+00 292 -1.9661432e+00 4.4686112e-01 4.3000000e+01 2.3000544e-11 #Y^,t,Y,y,c,e2
-2.3920882e+00 293 -2.3921197e+00 4.3534897e-01 4.3000000e+01 9.9580603e-10 #Y^,t,Y,y,c,e2
-2.9306365e+00 294 -2.9306940e+00 4.2079361e-01 4.3000000e+01 3.3071582e-09 #Y^,t,Y,y,c,e2
-3.6091142e+00 295 -3.6091915e+00 4.0245637e-01 4.3000000e+01 5.9868061e-09 #Y^,t,Y,y,c,e2
-4.4597705e+00 296 -4.4598246e+00 3.7946566e-01 6.1000000e+01 2.9285940e-09 #Y^,t,Y,y,c,e2
-5.5176444e+00 297 -5.5177277e+00 3.5087448e-01 6.1000000e+01 6.9357106e-09 #Y^,t,Y,y,c,e2
-6.8152558e+00 298 -6.8155392e+00 3.1580390e-01 9.4000000e+01 8.0356616e-08 #Y^,t,Y,y,c,e2
-8.3712236e+00 299 -8.3715479e+00 2.7375071e-01 9.4000000e+01 1.0519857e-07 #Y^,t,Y,y,c,e2
-1.0167269e+01 300 -1.0167564e+01 2.2520894e-01 5.0000000e+00 8.7220252e-08 #Y^,t,Y,y,c,e2
-1.2114228e+01 301 -1.2114517e+01 1.7258844e-01 8.8000000e+01 8.3715559e-08 #Y^,t,Y,y,c,e2
-1.4013038e+01 302 -1.4013462e+01 1.2126924e-01 8.8000000e+01 1.8004427e-07 #Y^,t,Y,y,c,e2
-1.5541598e+01 303 -1.5541474e+01 7.9956799e-02 9.0000000e+01 1.5599733e-08 #Y^,t,Y,y,c,e2
-1.6324977e+01 304 -1.6312186e+01 5.8784392e-02 5.2000000e+01 1.6362966e-04 #Y^,t,Y,y,c,e2
-1.6032269e+01 305 -1.6032213e+01 6.6695437e-02 4.5000000e+01 3.0877744e-09 #Y^,t,Y,y,c,e2
-1.4670350e+01 306 -1.4671560e+01 1.0350405e-01 7.1000000e+01 1.4642428e-06 #Y^,t,Y,y,c,e2
-1.2500859e+01 307 -1.2498931e+01 1.6213895e-01 1.6000000e+01 3.7143074e-06 #Y^,t,Y,y,c,e2
-9.9441524e+00 308 -9.9416982e+00 2.3123912e-01 3.9000000e+01 6.0234849e-06 #Y^,t,Y,y,c,e2
-7.3964668e+00 309 -7.3967698e+00 3.0009549e-01 3.8000000e+01 9.1795954e-08 #Y^,t,Y,y,c,e2
-5.1241774e+00 310 -5.1232214e+00 3.6150872e-01 3.8000000e+01 9.1393519e-07 #Y^,t,Y,y,c,e2
-3.2346053e+00 311 -3.2345053e+00 4.1257824e-01 7.6000000e+01 9.9986566e-09 #Y^,t,Y,y,c,e2
-1.7400821e+00 312 -1.7402014e+00 4.5297076e-01 7.9000000e+01 1.4255472e-08 #Y^,t,Y,y,c,e2
-5.9312352e-01 313 -5.9297479e-01 4.8396963e-01 2.8000000e+01 2.2119104e-08 #Y^,t,Y,y,c,e2
2.7715535e-01 314 2.7722436e-01 5.0749069e-01 6.5000000e+01 4.7622080e-09 #Y^,t,Y,y,c,e2
9.4332020e-01 315 9.4320981e-01 5.2549514e-01 6.5000000e+01 1.2187970e-08 #Y^,t,Y,y,c,e2
1.4709588e+00 316 1.4710007e+00 5.3975564e-01 6.0000000e+01 1.7556733e-09 #Y^,t,Y,y,c,e2
1.9166080e+00 317 1.9165868e+00 5.5180022e-01 6.0000000e+01 4.5078597e-10 #Y^,t,Y,y,c,e2
2.3260901e+00 318 2.3260812e+00 5.6286730e-01 5.6000000e+01 7.9442335e-11 #Y^,t,Y,y,c,e2
2.7374243e+00 319 2.7374202e+00 5.7398444e-01 5.6000000e+01 1.6698592e-11 #Y^,t,Y,y,c,e2
3.1824904e+00 320 3.1825285e+00 5.8601325e-01 4.0000000e+00 1.4548859e-09 #Y^,t,Y,y,c,e2
3.6893216e+00 321 3.6893275e+00 5.9971139e-01 0.0000000e+00 3.5234196e-11 #Y^,t,Y,y,c,e2
4.2831913e+00 322 4.2831804e+00 6.1576193e-01 6.3000000e+01 1.1867528e-10 #Y^,t,Y,y,c,e2
4.9875529e+00 323 4.9874087e+00 6.3479873e-01 7.4000000e+01 2.0817235e-08 #Y^,t,Y,y,c,e2
5.8225900e+00 324 5.8223986e+00 6.5736730e-01 9.0000000e+00 3.6637378e-08 #Y^,t,Y,y,c,e2
6.8027136e+00 325 6.8026018e+00 6.8385712e-01 9.0000000e+00 1.2494103e-08 #Y^,t,Y,y,c,e2
7.9305278e+00 326 7.9305274e+00 7.1433859e-01 4.9000000e+01 1.6911090e-13 #Y^,t,Y,y,c,e2
9.1870385e+00 327 9.1869564e+00 7.4829834e-01 8.4000000e+01 6.7330602e-09 #Y^,t,Y,y,c,e2
1.0517921e+01 328 1.0517782e+01 7.8426815e-01 3.7000000e+01 1.9400177e-08 #Y^,t,Y,y,c,e2
1.1821050e+01 329 1.1821062e+01 8.1948783e-01 6.6000000e+01 1.3749480e-10 #Y^,t,Y,y,c,e2
1.2943153e+01 330 1.2943268e+01 8.4981495e-01 2.4000000e+01 1.3221220e-08 #Y^,t,Y,y,c,e2
1.3697705e+01 331 1.3698026e+01 8.7020825e-01 2.3000000e+01 1.0284222e-07 #Y^,t,Y,y,c,e2
1.3915167e+01 332 1.3915217e+01 8.7608559e-01 4.6000000e+01 2.5108031e-09 #Y^,t,Y,y,c,e2
1.3506751e+01 333 1.3506902e+01 8.6504732e-01 7.7000000e+01 2.2961934e-08 #Y^,t,Y,y,c,e2
1.2512509e+01 334 1.2512293e+01 8.3817591e-01 4.4000000e+01 4.6547866e-08 #Y^,t,Y,y,c,e2
1.1088278e+01 335 1.1088089e+01 7.9968320e-01 7.8000000e+01 3.6089665e-08 #Y^,t,Y,y,c,e2
9.4493943e+00 336 9.4493351e+00 7.5538904e-01 8.6000000e+01 3.5057623e-09 #Y^,t,Y,y,c,e2
7.8001233e+00 337 7.8001012e+00 7.1081414e-01 8.9000000e+01 4.8619440e-10 #Y^,t,Y,y,c,e2
6.2891349e+00 338 6.2893576e+00 6.6997662e-01 1.0000000e+01 4.9556362e-08 #Y^,t,Y,y,c,e2
5.0000316e+00 339 5.0002244e+00 6.3513599e-01 1.3000000e+01 3.7185196e-08 #Y^,t,Y,y,c,e2
3.9609499e+00 340 3.9611093e+00 6.0705270e-01 4.8000000e+01 2.5406003e-08 #Y^,t,Y,y,c,e2
3.1643144e+00 341 3.1643071e+00 5.8552201e-01 6.2000000e+01 5.3687213e-11 #Y^,t,Y,y,c,e2
2.5831382e+00 342 2.5831196e+00 5.6981455e-01 2.2000000e+01 3.4755976e-10 #Y^,t,Y,y,c,e2
2.1841956e+00 343 2.1842452e+00 5.5903231e-01 2.1000000e+01 2.4635801e-09 #Y^,t,Y,y,c,e2
1.9353851e+00 344 1.9354037e+00 5.5230770e-01 2.5000000e+01 3.4856323e-10 #Y^,t,Y,y,c,e2
1.8093363e+00 345 1.8093355e+00 5.4890098e-01 7.0000000e+00 6.8859156e-13 #Y^,t,Y,y,c,e2
1.7854428e+00 346 1.7854475e+00 5.4825521e-01 1.7000000e+01 2.2625709e-11 #Y^,t,Y,y,c,e2
1.8501265e+00 347 1.8501274e+00 5.5000342e-01 1.7000000e+01 9.4924040e-13 #Y^,t,Y,y,c,e2
1.9964478e+00 348 1.9964297e+00 5.5395805e-01 0.0000000e+00 3.2965584e-10 #Y^,t,Y,y,c,e2
2.2236029e+00 349 2.2235691e+00 5.6009738e-01 0.0000000e+00 1.1379590e-09 #Y^,t,Y,y,c,e2
2.5364602e+00 350 2.5364464e+00 5.6855298e-01 0.0000000e+00 1.9124718e-10 #Y^,t,Y,y,c,e2
2.9452565e+00 351 2.9452735e+00 5.7960153e-01 0.0000000e+00 2.8894181e-10 #Y^,t,Y,y,c,e2
3.4651818e+00 352 3.4652307e+00 5.9365356e-01 0.0000000e+00 2.3972875e-09 #Y^,t,Y,y,c,e2
4.1159084e+00 353 4.1159208e+00 6.1124077e-01 6.3000000e+01 1.5591804e-10 #Y^,t,Y,y,c,e2
4.9201942e+00 354 4.9201561e+00 6.3297822e-01 7.4000000e+01 1.4555739e-09 #Y^,t,Y,y,c,e2
5.9011928e+00 355 5.9012429e+00 6.5949170e-01 7.4000000e+01 2.5104529e-09 #Y^,t,Y,y,c,e2
7.0773761e+00 356 7.0774123e+00 6.9128043e-01 9.0000000e+00 1.3126202e-09 #Y^,t,Y,y,c,e2
8.4515053e+00 357 8.4515082e+00 7.2841906e-01 8.3000000e+01 8.3066897e-12 #Y^,t,Y,y,c,e2
9.9941026e+00 358 9.9941256e+00 7.7011088e-01 3.7000000e+01 5.3188264e-10 #Y^,t,Y,y,c,e2
1.1620511e+01 359 1.1620656e+01 8.1406787e-01 5.9000000e+01 2.0925113e-08 #Y^,t,Y,y,c,e2
1.3169595e+01 360 1.3169610e+01 8.5593499e-01 6.6000000e+01 2.3303453e-10 #Y^,t,Y,y,c,e2
1.4401371e+01 361 1.4401455e+01 8.8922625e-01 2.3000000e+01 7.0695729e-09 #Y^,t,Y,y,c,e2
1.5044024e+01 362 1.5044231e+01 9.0659523e-01 7.7000000e+01 4.2874886e-08 #Y^,t,Y,y,c,e2
1.4892398e+01 363 1.4892059e+01 9.0249725e-01 7.7000000e+01 1.1492695e-07 #Y^,t,Y,y,c,e2
1.3909346e+01 364 1.3909493e+01 8.7592826e-01 4.4000000e+01 2.1566070e-08 #Y^,t,Y,y,c,e2
1.2262735e+01 365 1.2261825e+01 8.3142527e-01 5.4000000e+01 8.2842882e-07 #Y^,t,Y,y,c,e2
1.0242133e+01 366 1.0241857e+01 7.7681442e-01 5.4000000e+01 7.6288135e-08 #Y^,t,Y,y,c,e2
8.1509853e+00 367 8.1512631e+00 7.2029690e-01 8.6000000e+01 7.7132985e-08 #Y^,t,Y,y,c,e2
6.2156301e+00 368 6.2150139e+00 6.6799000e-01 1.0000000e+01 3.7975959e-07 #Y^,t,Y,y,c,e2
4.5570063e+00 369 4.5565867e+00 6.2316233e-01 1.3000000e+01 1.7606202e-07 #Y^,t,Y,y,c,e2
3.2149937e+00 370 3.2148196e+00 5.8689172e-01 4.8000000e+01 3.0300880e-08 #Y^,t,Y,y,c,e2
2.1741431e+00 371 2.1742190e+00 5.5876062e-01 4.8000000e+01 5.7625686e-09 #Y^,t,Y,y,c,e2
1.3919691e+00 372 1.3919321e+00 5.3762079e-01 2.2000000e+01 1.3687609e-09 #Y^,t,Y,y,c,e2
8.1618513e-01 373 8.1618250e-01 5.2205906e-01 2.5000000e+01 6.9220612e-12 #Y^,t,Y,y,c,e2
3.9677319e-01 374 3.9678867e-01 5.1072360e-01 2.5000000e+01 2.3953717e-10 #Y^,t,Y,y,c,e2
9.0051951e-02 375 9.0058007e-02 5.0243384e-01 2.0000000e+00 3.6671421e-11 #Y^,t,Y,y,c,e2
-1.3978208e-01 376 -1.3977120e-01 4.9622211e-01 2.0000000e+00 1.1835693e-10 #Y^,t,Y,y,c,e2
-3.2093455e-01 377 -3.2095683e-01 4.9132609e-01 2.0000000e+00 4.9648340e-10 #Y^,t,Y,y,c,e2
-4.7552951e-01 378 -4.7553871e-01 4.8714785e-01 3.0000000e+00 8.4770893e-11 #Y^,t,Y,y,c,e2
-6.2088993e-01 379 -6.2090097e-01 4.8321919e-01 3.0000000e+00 1.2194248e-10 #Y^,t,Y,y,c,e2
-7.7130861e-01 380 -7.7131544e-01 4.7915382e-01 3.0000000e+00 4.6640002e-11 #Y^,t,Y,y,c,e2
-9.3934689e-01 381 -9.3934741e-01 4.7461225e-01 3.0000000e+00 2.7268325e-13 #Y^,t,Y,y,c,e2
-1.1371136e+00 382 -1.1371054e+00 4.6926720e-01 3.0000000e+00 6.7876414e-11 #Y^,t,Y,y,c,e2
-1.3773899e+00 383 -1.3773664e+00 4.6277325e-01 3.0000000e+00 5.5005525e-10 #Y^,t,Y,y,c,e2
-1.6746665e+00 384 -1.6746246e+00 4.5473874e-01 4.3000000e+01 1.7533638e-09 #Y^,t,Y,y,c,e2
-2.0461185e+00 385 -2.0461010e+00 4.4469950e-01 4.3000000e+01 3.0867263e-10 #Y^,t,Y,y,c,e2
-2.5127026e+00 386 -2.5127146e+00 4.3208912e-01 4.3000000e+01 1.4292818e-10 #Y^,t,Y,y,c,e2
-3.0998873e+00 387 -3.0999274e+00 4.1621926e-01 4.3000000e+01 1.6092670e-09 #Y^,t,Y,y,c,e2
-3.8381450e+00 388 -3.8382019e+00 3.9626635e-01 4.3000000e+01 3.2382640e-09 #Y^,t,Y,y,c,e2
-4.7624241e+00 389 -4.7624677e+00 3.7128583e-01 6.1000000e+01 1.8989998e-09 #Y^,t,Y,y,c,e2
-5.9092744e+00 390 -5.9093717e+00 3.4028988e-01 6.1000000e+01 9.4777665e-09 #Y^,t,Y,y,c,e2
-7.3098067e+00 391 -7.3100632e+00 3.0243766e-01 9.4000000e+01 6.5756416e-08 #Y^,t,Y,y,c,e2
-8.9746914e+00 392 -8.9749848e+00 2.5744077e-01 5.0000000e+00 8.6121879e-08 #Y^,t,Y,y,c,e2
-1.0866199e+01 393 -1.0866689e+01 2.0631894e-01 5.0000000e+00 2.3978824e-07 #Y^,t,Y,y,c,e2
-1.2860361e+01 394 -1.2860541e+01 1.5242269e-01 8.8000000e+01 3.2543089e-08 #Y^,t,Y,y,c,e2
-1.4707660e+01 395 -1.4707534e+01 1.0249567e-01 9.0000000e+01 1.5939809e-08 #Y^,t,Y,y,c,e2
-1.6039472e+01 396 -1.6039497e+01 6.6500757e-02 6.4000000e+01 6.4622931e-10 #Y^,t,Y,y,c,e2
-1.6468336e+01 397 -1.6468290e+01 5.4909832e-02 1.4000000e+01 2.1738713e-09 #Y^,t,Y,y,c,e2
-1.5770896e+01 398 -1.5770863e+01 7.3759556e-02 4.5000000e+01 1.1009797e-09 #Y^,t,Y,y,c,e2
-1.4037926e+01 399 -1.4033835e+01 1.2059659e-01 7.5000000e+01 1.6742480e-05 #Y^,t,Y,y,c,e2
-1.1620510e+01 400 -1.1618172e+01 1.8593216e-01 3.9000000e+01 5.4684089e-06 #Y^,t,Y,y,c,e2
-8.9770004e+00 401 -8.9733747e+00 2.5737837e-01 3.9000000e+01 1.3145604e-05 #Y^,t,Y,y,c,e2
-6.4615607e+00 402 -6.4614125e+00 3.2536323e-01 3.8000000e+01 2.1957462e-08 #Y^,t,Y,y,c,e2
-4.2877985e+00 403 -4.2880420e+00 3.8411355e-01 7.6000000e+01 5.9285208e-08 #Y^,t,Y,y,c,e2
-2.5220783e+00 404 -2.5219058e+00 4.3183572e-01 7.6000000e+01 2.9769034e-08 #Y^,t,Y,y,c,e2
-1.1447191e+00 405 -1.1442624e+00 4.6906165e-01 7.9000000e+01 2.0861525e-07 #Y^,t,Y,y,c,e2
-9.3736083e-02 406 -9.3593897e-02 4.9746659e-01 6.5000000e+01 2.0217099e-08 #Y^,t,Y,y,c,e2
7.0514845e-01 407 7.0513377e-01 5.1905807e-01 6.5000000e+01 2.1543148e-10 #Y^,t,Y,y,c,e2
1.3247052e+00 408 1.3247341e+00 5.3580284e-01 6.0000000e+01 8.3628117e-10 #Y^,t,Y,y,c,e2
1.8290255e+00 409 1.8290460e+00 5.4943312e-01 6.0000000e+01 4.1867180e-10 #Y^,t,Y,y,c,e2
2.2713776e+00 410 2.2713243e+00 5.6138858e-01 5.6000000e+01 2.8393017e-09 #Y^,t,Y,y,c,e2
2.6952066e+00 411 2.6952130e+00 5.7284342e-01 5.6000000e+01 4.1744063e-11 #Y^,t,Y,y,c,e2
3.1367108e+00 412 3.1367514e+00 5.8477597e-01 4.0000000e+00 1.6497103e-09 #Y^,t,Y,y,c,e2
3.6265096e+00 413 3.6265156e+00 5.9801377e-01 0.0000000e+00 3.6036291e-11 #Y^,t,Y,y,c,e2
4.1913484e+00 414 4.1913517e+00 6.1327969e-01 6.3000000e+01 1.1273168e-11 #Y^,t,Y,y,c,e2
4.8554381e+00 415 4.8552976e+00 6.3122806e-01 7.4000000e+01 1.9752640e-08 #Y^,t,Y,y,c,e2
5.6393308e+00 416 5.6392518e+00 6.5241435e-01 7.4000000e+01 6.2403031e-09 #Y^,t,Y,y,c,e2
6.5589298e+00 417 6.5588010e+00 6.7726837e-01 9.0000000e+00 1.6595871e-08 #Y^,t,Y,y,c,e2
7.6194242e+00 418 7.6194324e+00 7.0593038e-01 4.9000000e+01 6.7781195e-11 #Y^,t,Y,y,c,e2
8.8084175e+00 419 8.8084002e+00 7.3806534e-01 8.4000000e+01 3.0080546e-10 #Y^,t,Y,y,c,e2
1.0083337e+01 420 1.0083306e+01 7.7252261e-01 3.7000000e+01 9.4289327e-10 #Y^,t,Y,y,c,e2
1.1359989e+01 421 1.1359823e+01 8.0702674e-01 5.9000000e+01 2.7590737e-08 #Y^,t,Y,y,c,e2
1.2505345e+01 422 1.2505383e+01 8.3798230e-01 2.4000000e+01 1.4426475e-09 #Y^,t,Y,y,c,e2
1.3350163e+01 423 1.3350131e+01 8.6081522e-01 8.0000000e+00 1.0562723e-09 #Y^,t,Y,y,c,e2
1.3724568e+01 424 1.3724626e+01 8.7093427e-01 4.6000000e+01 3.3231576e-09 #Y^,t,Y,y,c,e2
1.3519121e+01 425 1.3518432e+01 8.6538166e-01 7.7000000e+01 4.7536342e-07 #Y^,t,Y,y,c,e2
1.2731032e+01 426 1.2730710e+01 8.4408193e-01 4.4000000e+01 1.0344951e-07 #Y^,t,Y,y,c,e2
1.1478102e+01 427 1.1478028e+01 8.1021897e-01 7.8000000e+01 5.4997372e-09 #Y^,t,Y,y,c,e2
9.9526129e+00 428 9.9517634e+00 7.6898954e-01 8.6000000e+01 7.2163405e-07 #Y^,t,Y,y,c,e2
8.3534650e+00 429 8.3534187e+00 7.2576932e-01 8.9000000e+01 2.1386815e-09 #Y^,t,Y,y,c,e2
6.8437936e+00 430 6.8441909e+00 6.8496739e-01 1.0000000e+01 1.5783580e-07 #Y^,t,Y,y,c,e2
5.5246642e+00 431 5.5248211e+00 6.4931525e-01 1.3000000e+01 2.4620551e-08 #Y^,t,Y,y,c,e2
